num,school,department,discipline_name,gsat,chi,eng,math_a,math_b,phy,che,bio,his,geo,cit,ele,same_1,same_2,same_3,rank_108,select_score_108,ori_score_108,avg_108,num_want_108,num_sel_108,low_108,high_108,people_in_108,percent_in_108,rank_107,select_score_107,ori_score_107,avg_107,num_want_107,num_sel_107,low_107,high_107,people_in_107,percent_in_107,profile
1022,東吳大學,心理學系,社會與心理,自然(後標),1,2,1.5,,,,,,,,,英文,數甲,國文,32,277.2,184.8,61.6,26,26,183.01,186,10045,0.4118,29,256.5,171,57,20,21,168.01,171,10946,45.72,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00515.html
1023,元智大學,人文社會學院英語學士班,社會與心理,,1,1.5,,,,,,,1,,,英文,國文,地理,3,214.15,183.56,61.19,11,11,183.01,186,10026,0.4076,44,173.85,149.01,49.67,10,10,147.01,150,15164,53.65,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04029.html
1024,高雄醫學大學,醫學社會學與社會工作學系,社會與心理,,2,2,1.75,,,,1,,,,,國文,英文,數甲,12,405.8,240.47,60.12,21,22,240.01,244,6903,0.46,10,352.54,208.91,52.23,36,36,208.01,212,7794,54.16,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00708.html
1025,長榮大學,社會工作學系,社會與心理,,2,1,,,,,,1.5,1,2,,公民,國文,歷史,17,450.4,300.27,60.05,10,10,300.01,305,9879,0.4585,18,387.95,258.63,51.73,7,7,255.01,260,13033,58.37,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05167.html
1026,中山醫學大學,醫學社會暨社會工作學系,社會與心理,,2,2,,1,,,,1,1,,,英文,國文,歷史,125,418.9,299.21,59.84,47,48,295.01,300,9849,0.4154,148,361.7,258.36,51.67,68,69,255.01,260,13504,51.45,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02620.html
1027,實踐大學,社會工作學系(臺北校區),社會與心理,,2,2,,,,,,,,1.5,,國文,英文,公民,29,325.4,177.49,59.16,43,43,177.01,180,11345,0.4962,21,264.7,144.38,48.13,55,56,144.01,147,13467,56.8,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05004.html
1028,國立東華大學,諮商與臨床心理學系,社會與心理,,1,1.5,1.5,,,,,,,,,英文,數甲,國文,43,236.43,177.32,59.11,18,18,177.01,180,11029,0.4522,34,218.63,163.97,54.66,19,19,162.01,165,11781,49.21,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03412.html
1029,中原大學,心理學系,社會與心理,,1.5,2,2,,,,,,,,,英文,數甲,國文,45,323.7,176.56,58.85,20,20,174.01,177,11501,0.4715,49,272.7,148.75,49.58,37,38,147.01,150,13792,57.61,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00820.html
1030,中國文化大學,心理輔導學系,社會與心理,,2,2,,,,,,,,1.75,,英文,國文,公民,31,336.3,175.46,58.49,31,32,174.01,177,11822,0.517,19,286.4,149.43,49.81,22,22,147.01,150,12979,54.75,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01739.html
1031,靜宜大學,社會工作與兒童少年福利學系,社會與心理,,2,1,,,,,,2,1,,,英文,國文,歷史,44,349.6,233.07,58.27,32,33,232.01,236,11471,0.4687,46,310.6,207.07,51.77,23,23,204.01,208,15074,56.09,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01809.html
1032,銘傳大學,諮商與工商心理學系(桃園校區),社會與心理,,1,2,,1,,,,,,2,,英文,數乙,國文,26,348.4,232.27,58.07,23,24,232.01,236,10164,0.4559,27,299.1,199.4,49.85,24,24,196.01,200,11750,50.46,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04633.html
1033,長榮大學,社會工作學系(兒少家庭服務組),社會與心理,,2,1,,,,,,1.5,1,2,,公民,國文,歷史,18,435.45,290.3,58.06,6,6,290.01,295,10875,0.5047,20,366.85,244.57,48.91,6,6,240.01,245,14529,65.07,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05150.html
1034,長榮大學,社會工作學系(高齡福利服務組),社會與心理,,2,1,,,,,,1.5,1,2,,公民,國文,歷史,20,432.65,288.43,57.69,5,5,285.01,290,11381,0.5282,22,362.45,241.63,48.33,7,7,240.01,245,14529,65.07,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05101.html
1035,亞洲大學,社會工作學系(心理與家庭社工雙專業組),社會與心理,,1,1,,1,,,,2,,,,國文,數乙,歷史,10,288.35,230.68,57.67,5,5,228.01,232,11103,0.4477,9,259.85,207.88,51.97,5,5,204.01,208,12898,46.97,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13440.html
1036,亞洲大學,社會工作學系(醫務與長期照顧社工雙專業組),社會與心理,,1,1,,1,,,,,2,,,國文,數乙,地理,7,287.85,230.28,57.57,6,6,228.01,232,10584,0.4444,5,254.8,203.84,50.96,12,12,200.01,204,13415,50.91,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13438.html
1037,世新大學,社會心理學系,社會與心理,,1.5,1.5,,1.5,,,,,,1,,數乙,英文,國文,28,308.33,224.24,56.06,67,69,224.01,228,11017,0.4942,31,248.65,180.84,45.21,79,81,180.01,184,13455,57.78,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04716.html
1038,實踐大學,家庭研究與兒童發展學系(臺北校區),社會與心理,,2,2,,1,,,,,,,,國文,英文,數乙,246,277.2,166.32,55.44,15,15,165.01,168,18841,0.5311,211,226.7,136.02,45.34,20,20,135.01,138,22210,58.26,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05025.html
1039,佛光大學,心理學系,社會與心理,,2,2,,1.75,,,,,,,,英文,數乙,國文,251,314.1,163.88,54.63,5,5,162.01,165,19415,0.5472,216,258.4,134.82,44.94,6,6,132.01,135,22799,59.81,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13013.html
1040,靜宜大學,生態人文學系(自然組),社會與心理,,2,2,,,,,1.5,,,,,生物,英文,國文,17,294.4,160.58,53.53,22,22,159.01,162,10227,0.6598,14,232,126.55,42.18,9,9,126.01,129,10582,71.16,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01810.html
1041,靜宜大學,生態人文學系(人文組),社會與心理,,2,2,,,,,,1.5,,,,歷史,國文,英文,66,285.25,155.59,51.86,22,22,153.01,156,15933,0.6189,54,238.9,130.31,43.44,9,9,129.01,132,18553,65.64,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01804.html
1042,慈濟大學,人類發展與心理學系,社會與心理,,2,1.5,,1.5,,,,,,,,國文,英文,數乙,265,259.2,155.52,51.84,22,23,153.01,156,21156,0.5963,245,200.45,120.27,40.09,14,14,120.01,123,25227,66.18,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10803.html
1043,佛光大學,社會學暨社會工作學系,社會與心理,,2,1,,,,,,2,2,,,國文,地理,歷史,73,361.45,206.54,51.64,9,9,204.01,208,15142,0.6187,77,309.3,176.74,44.19,7,7,176.01,180,19083,71,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13009.html
1044,中國文化大學,勞動暨人力資源學系,社會與心理,,2,1.5,,,,,,2,,,,國文,歷史,英文,68,282.75,154.23,51.41,60,61,153.01,156,15933,0.6189,59,223.65,121.99,40.66,29,30,120.01,123,20241,71.61,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01727.html
1045,慈濟大學,兒童發展與家庭教育學系,社會與心理,,2,2,,,,,,,,1,,國文,英文,公民,34,252.7,151.62,50.54,11,11,150.01,153,15702,0.6867,204,238.4,170.29,34.06,17,18,170.01,175,22288,84.91,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10807.html
1046,玄奘大學,應用心理學系,社會與心理,,2,,,,,,,2,1.75,,,國文,歷史,地理,27,288.3,150.42,50.14,19,20,150.01,153,18155,0.7412,12,243.6,139.2,34.8,28,29,136.01,140,20500,91.69,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/06508.html
1047,中國文化大學,生活應用科學系,社會與心理,,2,1,,1,,,,2,2,,,國文,英文,歷史,153,399.95,249.97,49.99,26,26,245.01,250,14496,0.6114,174,351.9,219.94,43.99,27,27,215.01,220,17761,67.67,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01702.html
1048,慈濟大學,社會工作學系,社會與心理,,1.5,1.5,,1,,,,1,,2,,國文,公民,英文,63,342.83,244.88,48.98,24,25,240.01,245,14696,0.6685,65,249.3,178.07,35.61,35,36,175.01,180,18779,81.71,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10806.html
1049,長榮大學,健康心理學系,社會與心理,,2,2,1,,,1,2,,,,,英文,數甲,國文,84,387.5,242.19,48.44,17,17,240.01,245,9719,0.6699,94,288.6,180.38,36.08,22,22,180.01,185,10665,77.27,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05128.html
1050,中國文化大學,社會福利學系,社會與心理,,1.5,1.5,,1.5,,,,1,,1,,國文,英文,數乙,64,310.48,238.83,47.77,78,80,235.01,240,15150,0.6891,64,248.03,190.79,38.16,78,80,190.01,195,17475,76.03,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01728.html
1051,南華大學,應用社會學系社會工作組,社會與心理,,2,2,,,,,,1.75,,,,國文,歷史,英文,81,271.93,141.88,47.29,4,5,141.01,144,18148,0.705,214,203.8,145.57,29.11,16,16,145.01,150,23917,91.12,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05908.html
1052,玄奘大學,社會工作學系,社會與心理,,2,,,,,,,2,1.75,,,國文,歷史,地理,34,271,141.39,47.13,34,34,141.01,144,19390,0.7916,13,241,137.71,34.43,22,22,136.01,140,20500,91.69,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/06512.html
1053,長榮大學,應用哲學系(社會關懷組),社會與心理,,1,1,,1,,,,1,,2,,國文,公民,英文,65,281.75,234.79,46.96,5,5,230.01,235,15586,0.709,66,202.1,168.42,33.68,7,7,165.01,170,19585,85.22,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05153.html
1054,南華大學,生死學系諮商組,社會與心理,,2,2,,1.75,,,,,,,,國文,英文,數乙,288,269.65,140.69,46.9,4,4,138.01,141,24041,0.6776,291,130.2,78.12,26.04,16,16,78.01,81,33680,88.35,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05907.html
1055,南華大學,應用社會學系社會學組,社會與心理,,2,2,,,,,,1.75,,,,國文,歷史,英文,84,266.25,138.91,46.3,3,3,138.01,141,18725,0.7274,218,176,125.71,25.14,17,17,125.01,130,24716,94.16,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05912.html
1056,長榮大學,應用哲學系(公共參與組),社會與心理,,2,1,,1,,,,1,,1,,國文,公民,英文,67,274.55,228.79,45.76,9,9,225.01,230,16041,0.7297,69,176.4,147,29.4,7,8,145.01,150,20778,90.41,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05107.html
1057,南華大學,生死學系殯葬服務組,社會與心理,,2,2,,1.75,,,,,,,,國文,英文,數乙,294,255.75,133.43,44.48,8,8,132.01,135,25159,0.7091,274,146.3,87.78,29.26,13,13,87.01,90,32087,84.17,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05924.html
1058,佛光大學,未來與樂活產業學系,社會與心理,,2,1,,,,,,2,2,,,國文,歷史,地理,130,291.35,166.49,41.62,9,9,164.01,168,19855,0.8113,135,220.2,125.83,31.46,8,8,124.01,128,24529,91.27,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13007.html
1059,南華大學,生死學系社會工作組,社會與心理,,2,2,,1.75,,,,,,,,國文,英文,數乙,301,234.8,122.5,40.83,12,12,120.01,123,27390,0.772,288,132.4,79.44,26.48,14,14,78.01,81,33680,88.35,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05903.html
1060,稻江科技暨管理學院,社會工作學系,社會與心理,,2,,,,,,,,1.5,1.75,,國文,公民,地理,2,208.3,119.03,39.68,38,39,117.01,120,19494,0.9009,,,,,,,,,,,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13202.html
1061,國立清華大學,藝術學院學士班,建築與設計,,1.25,1.5,,1.5,,,,,,,,數乙,英文,國文,23,354.5,250.24,83.41,6,7,249.01,252,2398,0.0676,,,,,,,,,,,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01147.html
1062,國立成功大學,都市計劃學系(社會組),建築與設計,,1.5,1.5,,1.5,,,,1,1,,,數乙,英文,國文,28,520.38,400.29,80.06,10,11,400.01,405,1287,0.0543,38,500.73,385.18,77.04,11,11,385.01,390,2058,7.84,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00441.html
1063,國立清華大學,藝術與設計學系設計組,建築與設計,,1.5,1,,,,,,1.5,,,,國文,英文,歷史,2,316.65,237.49,79.16,11,11,237.01,240,1811,0.0703,1,299.3,224.48,74.83,12,13,222.01,225,2996,10.6,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01145.html
1064,國立清華大學,藝術與設計學系創作組,建築與設計,,1.5,1,,,,,,1.5,,,,國文,英文,歷史,3,311.75,233.81,77.94,10,10,231.01,234,2671,0.1038,4,291.25,218.44,72.81,25,25,216.01,219,3838,13.58,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01146.html
1065,臺北市立大學,城市發展學系,建築與設計,英聽(Ｂ級),1,2,,,,,,,2,,,地理,英文,國文,1,387.4,232.44,77.48,4,4,231.01,234,2962,0.1204,1,370.7,222.42,74.14,4,4,222.01,225,3137,11.62,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03519.html
1066,國立成功大學,建築學系,建築與設計,,1.25,1,1.25,,1.25,1,,,,,,數甲,物理,英文,65,438.98,381.72,76.34,23,24,380.01,385,2243,0.1089,58,441.9,384.26,76.85,21,23,380.01,385,2340,11.71,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00428.html
1067,國立臺北教育大學,藝術與造形設計學系設計組,建築與設計,,1.25,1.5,,2,,,,,,,,英文,數乙,國文,69,361.55,228.35,76.12,17,17,228.01,231,6448,0.1817,57,339.85,214.64,71.55,20,20,213.01,216,7350,19.28,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03214.html
1068,國立成功大學,工業設計學系,建築與設計,,1,1.5,1,,1.5,1,,,,,,英文,物理,數甲,92,433,360.83,72.17,25,25,360.01,365,3595,0.1745,92,430.81,359.01,71.8,29,29,355.01,360,3874,19.39,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00406.html
1069,國立臺北教育大學,社會與區域發展學系,建築與設計,,1,2,,1,,,,1.5,1.5,,,英文,數乙,國文,66,502.6,359,71.8,21,22,355.01,360,4627,0.1951,72,484.25,345.89,69.18,26,26,345.01,350,5262,20.05,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03206.html
1070,實踐大學,服裝設計學系(臺北校區),建築與設計,,2,2,,1,,,,,,,,英文,國文,數乙,98,358.6,215.16,71.72,10,10,213.01,216,9582,0.2701,81,333.9,200.34,66.78,12,12,198.01,201,10251,26.89,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05003.html
1071,國立成功大學,都市計劃學系(自然組),建築與設計,,1.5,1.5,1.5,,1,1,,,,,,數甲,英文,國文,94,465.73,358.25,71.65,10,10,355.01,360,3958,0.1922,100,459.06,353.12,70.62,11,11,350.01,355,4209,21.07,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00431.html
1072,中原大學,室內設計學系,建築與設計,,2,1,,1,,,,2,1.5,,,國文,歷史,地理,71,534.8,356.53,71.31,9,9,355.01,360,4627,0.1951,94,485.25,323.5,64.7,20,20,320.01,325,7447,28.37,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00801.html
1073,國立臺灣師範大學,設計學系視覺設計組,建築與設計,,1.25,1.25,,,,,,1,,,2,術科,英文,國文,2,391.73,284.89,71.22,5,5,282.01,285,0,0,2,382.99,278.54,69.63,5,5,276.01,279,0,0,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00203.html
1074,國立臺北教育大學,藝術與造形設計學系藝術組,建築與設計,,1.5,2,,1,,,,1.5,,,,國文,英文,歷史,7,423.7,282.47,70.62,18,18,280.01,284,5537,0.2233,8,311.45,222.46,44.49,7,7,220.01,224,158,16.21,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03208.html
1075,國立嘉義大學,景觀學系(社會組),建築與設計,,2,1,,1.5,,,,1,2,,,國文,地理,數乙,79,528.4,352.27,70.45,8,8,350.01,355,5033,0.2123,106,461.9,307.93,61.59,13,13,305.01,310,8788,33.48,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10035.html
1076,東海大學,建築學系,建築與設計,,1.5,2,1.75,,1,1,,,,,,英文,數甲,國文,124,501.4,345.79,69.16,14,14,345.01,350,4714,0.2289,136,482.7,332.9,66.58,14,14,330.01,335,5540,27.73,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00907.html
1077,實踐大學,工業產品設計學系(臺北校區),建築與設計,英文(後標),1,2,,2,,,,,,,,英文,數乙,國文,117,345.2,207.12,69.04,17,17,207.01,210,10790,0.3041,78,335.4,201.24,67.08,18,18,201.01,204,9713,25.48,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05001.html
1078,國立臺灣藝術大學,多媒體動畫藝術學系,建築與設計,,2,2,,1,,,,1,,,2,術科,國文,英文,1,548.3,342.69,68.54,14,14,340.01,344,0,0,3,510.8,319.25,63.85,20,20,316.01,320,4,0.41,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05612.html
1079,國立臺灣師範大學,設計學系產品設計組,建築與設計,,1,1.25,1.25,,1.25,,,,,,,數甲,物理,英文,6,322.34,271.44,67.86,9,9,268.01,272,5377,0.2562,5,372.4,270.84,67.71,9,9,268.01,272,5346,26.27,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00240.html
1080,輔仁大學,景觀設計學系(社會組),建築與設計,,1,1.5,,1,,,,2,2,,,英文,國文,地理,93,506.1,337.4,67.48,14,15,335.01,340,6315,0.2663,96,480.88,320.59,64.12,26,26,320.01,325,7447,28.37,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02040.html
1081,亞洲大學,室內設計學系(住宅空間組),建築與設計,,,,,2,,,,2,1.5,,,數乙,歷史,地理,1,370.2,201.93,67.31,1,1,201.01,204,5590,0.2357,1,376,205.09,68.36,2,2,204.01,207,6449,24.56,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13446.html
1082,實踐大學,媒體傳達設計學系創意媒體設計組(臺北校區),建築與設計,英文(底標),2,2,,1,,,,,,,,英文,國文,數乙,140,332.8,199.68,66.56,13,13,198.01,201,12593,0.355,98,314.3,188.58,62.86,10,10,186.01,189,12573,32.98,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05024.html
1083,實踐大學,建築設計學系(臺北校區),建築與設計,英文(後標),1,2,,2,,,,,,,,英文,數乙,國文,141,332,199.2,66.4,17,17,198.01,201,12593,0.355,131,286,171.6,57.2,23,24,171.01,174,15358,40.29,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05005.html
1084,國立屏東大學,視覺藝術學系數位媒體設計組,建築與設計,,2,1.5,,1.5,,,,,,,,國文,英文,數乙,152,328.03,196.82,65.61,5,5,195.01,198,13209,0.3723,140,280.43,168.26,56.09,6,6,168.01,171,15958,41.86,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03606.html
1085,實踐大學,媒體傳達設計學系數位3D動畫設計組(臺北校區),建築與設計,英文(底標),2,2,,1,,,,,,,,英文,國文,數乙,154,327.6,196.56,65.52,13,13,195.01,198,13209,0.3723,102,311.9,187.14,62.38,9,9,186.01,189,12573,32.98,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05007.html
1086,輔仁大學,織品服裝學系服飾設計組,建築與設計,,2,2,,1.5,,,,,,,,英文,國文,數乙,155,360.1,196.42,65.47,17,17,195.01,198,13209,0.3723,110,334.2,182.29,60.76,9,10,180.01,183,13659,35.83,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02026.html
1087,長庚大學,工業設計學系(社會組),建築與設計,,1.5,1.5,,1,,,,,,,,數乙,英文,國文,156,261.33,196,65.33,11,11,195.01,198,13209,0.3723,143,209.85,167.88,55.96,11,11,165.01,168,16526,43.35,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03021.html
1088,中原大學,建築學系,建築與設計,,1.75,1.75,2,,1,1,,,,,,數甲,英文,國文,159,487.15,324.77,64.95,14,14,320.01,325,6802,0.3302,168,458.49,305.66,61.13,17,18,305.01,310,7304,36.56,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00809.html
1089,逢甲大學,都市計畫與空間資訊學系,建築與設計,,2,1,,1,,,,1,2,,,國文,地理,英文,104,453.75,324.11,64.82,12,12,320.01,325,7592,0.3202,109,422,301.43,60.29,7,7,300.01,305,9212,35.1,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01518.html
1090,輔仁大學,織品服裝學系織品服飾行銷組,建築與設計,,2,2,,1.5,,,,,,,,英文,國文,數乙,159,356.44,194.42,64.81,45,45,192.01,195,13793,0.3888,111,333.8,182.07,60.69,33,33,180.01,183,13659,35.83,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02028.html
1091,東海大學,景觀學系,建築與設計,,2,2,,,,,1.5,,,,,生物,英文,國文,7,355.65,193.99,64.66,7,7,192.01,195,7335,0.4732,127,288.2,172.92,57.64,12,12,171.01,174,15358,40.29,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00931.html
1092,國立臺灣藝術大學,視覺傳達設計學系,建築與設計,英聽(Ｃ級),2,2,,1,,,,1,,,2,術科,國文,英文,2,516.6,322.88,64.58,15,15,320.01,324,8,0.012,2,512.4,320.25,64.05,15,15,320.01,324,2,0.21,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05607.html
1093,國立臺灣藝術大學,古蹟藝術修護學系,建築與設計,,1.5,,,,,,,2,,,1.75,歷史,術科,國文,1,338.81,193.61,64.54,15,15,192.01,194,0,0,1,332.2,189.83,63.28,19,19,188.01,190,0,0,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05608.html
1094,亞洲大學,室內設計學系(商業空間組),建築與設計,,,,,1,,,,2,2,,,歷史,地理,數乙,2,319.6,191.76,63.92,5,5,189.01,192,7299,0.3077,2,311.8,187.08,62.36,4,4,186.01,189,9247,35.22,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13445.html
1095,亞洲大學,時尚設計學系(時尚服裝設計組),建築與設計,,1.5,,,,,,,2,2,,,國文,歷史,地理,5,350.8,191.35,63.78,1,1,189.01,192,10919,0.4458,40,373.55,213.46,53.36,9,9,212.01,216,13922,51.8,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13422.html
1096,輔仁大學,織品服裝學系織品設計組,建築與設計,,2,2,,1.5,,,,,,,,英文,國文,數乙,173,349.8,190.8,63.6,21,21,189.01,192,14331,0.4039,132,314.4,171.49,57.16,21,21,171.01,174,15358,40.29,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02027.html
1097,中原大學,商業設計學系商業設計組,建築與設計,,2,2,,1,,,,1.5,1,,,國文,英文,歷史,109,476.2,317.47,63.49,19,19,315.01,320,8034,0.3388,126,422.85,281.9,56.38,32,32,280.01,285,11078,42.21,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00803.html
1098,銘傳大學,都市規劃與防災學系(桃園校區),建築與設計,,2,1,,,,,,,,2,,國文,公民,英文,25,316.65,189.99,63.33,20,20,189.01,192,9560,0.4181,37,331,220.67,55.17,20,20,220.01,224,12795,47.61,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04632.html
1099,國立東華大學,藝術創意產業學系,建築與設計,,2,2,,,,,,1,1,,,國文,英文,歷史,35,379.5,253,63.25,20,21,252.01,256,8883,0.363,34,345.7,230.47,57.62,15,15,228.01,232,11720,43.61,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03429.html
1100,國立臺北教育大學,數位科技設計學系,建築與設計,,1,1.5,1.5,,1,,,,,,,數甲,物理,英文,13,315.5,252.4,63.1,15,15,252.01,256,7111,0.3388,14,307.45,245.96,61.49,15,15,244.01,248,7601,37.36,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03218.html
1101,國立金門大學,都市計畫與景觀學系,建築與設計,,2,1,,1.5,,,,,,,,國文,數乙,英文,179,283.9,189.27,63.09,12,12,189.01,192,14331,0.4039,185,221.75,147.83,49.28,9,9,147.01,150,19960,52.36,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/15322.html
1102,中原大學,景觀學系,建築與設計,,1,1.5,,1,,,,2,2,,,地理,歷史,國文,111,472.93,315.29,63.06,8,8,315.01,320,8034,0.3388,114,442.18,294.79,58.96,19,20,290.01,295,10117,38.54,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00827.html
